"LFS_COUNTRY","Country","PROG","Programmes","MEAS","Measure","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"SVK","Slovak Republic","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0,"n","Nil or less than 0.005"
"SVK","Slovak Republic","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0,"n","Nil or less than 0.005"
"ESP","Spain","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.14,,
"ESP","Spain","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.17,,
"ESP","Spain","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.16,,
"ESP","Spain","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.15,,
"ESP","Spain","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.17,,
"ESP","Spain","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.19,,
"ESP","Spain","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.19,,
"ESP","Spain","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.2,,
"ESP","Spain","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.15,,
"ESP","Spain","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.12,,
"ESP","Spain","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.12,,
"ESP","Spain","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.11,,
"ESP","Spain","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.11,,
"ESP","Spain","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.11,,
"ESP","Spain","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.11,,
"ESP","Spain","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.11,,
"ESP","Spain","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.09,,
"ESP","Spain","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.07,,
"ESP","Spain","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.08,,
"ESP","Spain","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.09,,
"ESP","Spain","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.1,,
"ESP","Spain","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.1,,
"ESP","Spain","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.08,,
"ESP","Spain","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.06,,
"ESP","Spain","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.06,,
"ESP","Spain","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.09,,
"ESP","Spain","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.1,,
"ESP","Spain","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.09,,
"ESP","Spain","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.1,,
"ESP","Spain","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.12,,
"ESP","Spain","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",2.24,,
"ESP","Spain","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",2.19,,
"ESP","Spain","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",2.19,,
"ESP","Spain","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",2.21,,
"ESP","Spain","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",2.64,,
"ESP","Spain","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",3.78,,
"ESP","Spain","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",3.99,,
"ESP","Spain","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",3.79,,
"ESP","Spain","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",3.81,,
"ESP","Spain","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",3.53,,
"ESP","Spain","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",3.11,,
"ESP","Spain","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",2.58,,
"ESP","Spain","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",2.3,,
"ESP","Spain","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",2.21,,
"ESP","Spain","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",2.16,,
"ESP","Spain","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.77,,
"ESP","Spain","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.76,,
"ESP","Spain","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.78,,
"ESP","Spain","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.78,,
"ESP","Spain","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.79,,
"ESP","Spain","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.85,,
"ESP","Spain","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.92,,
"ESP","Spain","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.88,,
"ESP","Spain","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.65,,
"ESP","Spain","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.52,,
"ESP","Spain","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.56,,
"ESP","Spain","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.59,,
"ESP","Spain","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.57,,
"ESP","Spain","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.69,,
"ESP","Spain","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.71,,
"ESP","Spain","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.65,,
"ESP","Spain","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.63,,
"ESP","Spain","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.65,,
"ESP","Spain","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.66,,
"ESP","Spain","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.66,,
"ESP","Spain","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.68,,
"ESP","Spain","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.75,,
"ESP","Spain","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.73,,
"ESP","Spain","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.57,,
"ESP","Spain","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.42,,
"ESP","Spain","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.45,,
"ESP","Spain","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.45,,
"ESP","Spain","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.43,,
"ESP","Spain","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.54,,
"ESP","Spain","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.55,,
"ESP","Spain","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.1,,
"ESP","Spain","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.09,,
